index,full_date,Event,Location,Latitude,Longitude
1571,3/25/2021,105 Precinct Build the Block  Meeting NCO David,Zoom Queens Village,40.7156628,-73.7419017
1572,4/18/2023,104 Precinct Community Council,6605 79th Pl Middle Village,40.715705,-73.872947
1573,3/15/2022,104 Precinct Community Council Meeting,6605 79th Place Middle Village,40.715705,-73.872947
1574,10/19/2022,104 Precinct Community Council Meeting,6605 79 Place Middle Village,40.7157647,-73.8724584
1575,5/12/2023,Rise Up New York,116-33 Queens Blvd Forest Hills,40.71583,-73.832631
1576,6/9/2022,South Asian & Indo-Caribbean Bar Association of Queens Annual Gala,116-33 Queens Blvd Forest Hills,40.71583,-73.832631
1577,8/18/2021,107th Build the Block Sector C,165-65 84th Ave (Joe Austin Park),40.71583318,-73.80109395
1578,2/20/2024,104th Precinct Community Council,,40.7158445,-73.8722606
1579,5/21/2024,104th Precinct Community Council Meeting,,40.7158445,-73.8722606
1580,10/22/2020,107 Sector C Build the Block,164-46 84th Ave.,40.71584641,-73.80111001
1581,6/22/2023,PS 28Q 287 Graduation,16565 84 Ave. Jamaica,40.7159455,-73.7991246
1582,4/10/2024,Eid ul Fitr Prayer 2024//Jamaica Muslim Center,165-65 84th ave Queens,40.715946,-73.799125
1583,4/21/2023,Eid ul Fitr Prayer,165-65 84th Avenue Jamaica Hills,40.715946,-73.799125
1584,6/28/2023,Eid Al Adha Prayer (Festival of Sacrifice),165-65 84th Ave Queens,40.715946,-73.799125
1585,2/9/2020,Greater New Bethel MInistries Award to DA,215-32 Jamaica Ave Jamaica,40.71619,-73.744755
1586,7/29/2021,DA visit at Shafique's House,85-41 Eton Street Jamaica Estates,40.716339,-73.778245
1587,7/20/2021,Eid Ul Adha Prayer,,40.71642729,-73.79874009
1588,9/6/2023,Chapel Garden Dedication at Schwartz Brothers-Jeffer Memorial Chapels,11403 Queens Blvd. Forest Hills,40.7172177,-73.8343819
1589,6/15/2024,Forest Hills Flag Day,"Flagpole Green, Forest Hills",40.7172475,-73.8439819
1590,6/11/2022,Forest Hills Flag Day Ceremony,,40.7172475,-73.8439819
1591,6/12/2021,Forest Hills Gardens Flag Day Celebration,,40.7172475,-73.8439819
1592,4/30/2023,New Greater Bethel Ministries,215-32 Jamaica Ave Queens Village,40.717248,-73.739406
1593,8/7/2021,Jamaica Jams Music & Arts Festival,Jamaica Avenue,40.717346,-73.740454
1594,10/28/2021,Jamaica Avenue Gun Buy back flyer distribution,Jamaica Avenue,40.717346,-73.740454
1595,9/26/2020,BLM Community Day of Service for Senior Appreciation Month,Jamaica Ave,40.717346,-73.740454
1596,4/14/2024,Queens Civic Congress Luncheon,96-43 Springfield Blvd Queens Village,40.717367,-73.73521
1597,5/21/2023,AMVETS Post 1013 Testimonial Dinner,96-43 Springfield Blvd Queens,40.717367,-73.73521
1598,6/24/2023,Alpha Phi Alpha Senior Citizens center - Summer Social,96-43 Springfield Blvd Queens village,40.717367,-73.73521
1599,10/2/2022,Queens Civic Congress Biennial Luncheon,96-43 Springfield Blvd. Queens Village,40.717367,-73.73521
1600,11/12/2022,NCNW - The Power of Pregnancy Its All About You,96-43 Springfield Blvd Queens,40.717367,-73.73521
1601,4/24/2022,Church Visit New Greater Bethel Ministries,215-31 Jamaica Avenue Queens Village,40.717512,-73.73963
1602,6/3/2021,Wheelchair Charities,215-31 Jamaica Avenue Queens Village,40.717512,-73.73963
1603,3/18/2023,"Finer Womanhood Luncheon  - Zeta Phi Beta Sorority, Inc.",Antun's,40.7175381,-73.7348168
1604,9/12/2021,Margaret Denson's 76th Birthday Brunch,Antun's,40.7175381,-73.7348168
1605,1/14/2023,"Celebration Event for Honorable Elmer H. Blackburne and Honorable Laura Blackburne, Esq",96-43 Springfield Blvd Queens Village,40.717928,-73.735365
1606,9/27/2023,Lieutenants Benevolent Association Meeting,96 43 Springfield Blvd Queens Village,40.717928,-73.735365
1607,10/4/2023,Captains Endowment Association Meeting,96 43 Springfield Blvd Queens Village,40.717928,-73.735365
1608,9/13/2020,Aigner Chocolate,,40.718106,-73.8448469
1609,3/31/2023,Masjid Ar-Rayyan Mosque,196-43 Foothill Avenue Jamaica,40.718751,-73.76669
1610,5/18/2022,Queens Community Housing celebrating the champions reception,,40.7196375,-73.84976566
1611,3/9/2023,Community Board 8 Public Safety Meeting,"8, 197-15 Hillside Avenue Holllis",40.719641,-73.765968
1612,5/6/2023,Bishop Erskine's 30 Year Anniversary Dinner,,40.719799,-73.810173
1613,5/14/2022,Abe Miller Street Naming in the 112th,Basball field on Fleet and Groton Street,40.7198766,-73.85784903
1614,12/17/2020,105 Sector D Build the Block,94-11 217th St Queens,40.719877,-73.739159
1615,1/26/2022,Candlelight vigil for officers Mora and Rivera at Sikh Cultural Center,,40.71998683,-73.73097524
1616,3/13/2024,Community Board 8 Monthly Meeting,81-15 164th Street.,40.7200334,-73.8037362
1617,4/24/2021,5k Walk for Autism,96-10 Union Turnpike Fresh Meadows,40.72008,-73.808271
1618,6/13/2023,Queens Metropolitan High School Commencement,,40.7201737,-73.7978908
1619,6/17/2021,Townsend Harris High School Graduation,,40.7201737,-73.7978908
1620,10/6/2020,104 NNO Vigil,,40.72043564,-73.87974853
1621,2/20/2023,Jamacia Estate Association Townhall meeting,18114 Midland Pkwy Queens,40.720458,-73.784541
1622,10/24/2022,Jamaica Estates Association Membership Meeting,18114 Midland Pkwy Queens,40.720458,-73.784541
1623,8/6/2024,NNO 104,Blvd.,40.7204799,-73.8796677
1624,8/1/2023,NNO 104,,40.7204799,-73.8796677
1625,8/2/2022,NNO 104,,40.7204799,-73.8796677
1626,8/3/2021,National Night Out 104 PCT,,40.7204799,-73.8796677
1627,12/16/2021,Juniper Park Civic Association holiday party,61-27 71st St Middle Village,40.720578,-73.886439
1628,2022//19,Community Board 13 General Meeting,213-10 92nd Avenue Queens Village,40.720616,-73.746672
1629,6/26/2024,105 Precinct Community Council Meeting,105 Precinct 92-08 222 Street Queens Village,40.720639,-73.742099
1630,6/30/2022,Juniper Park Civic Association Meeting,6121 71 St,40.7206451,-73.8864188
1631,9/22/2022,Juniper Park Civic Association Meeting,6121 71 St,40.7206451,-73.8864188
1632,3/17/2022,Juniper Park Civic Association Meeting,6121 71 St. Middle Village,40.7208,-73.886705
1633,4/21/2022,Juniper Park Civic Association Meeting,6121 71 St. Middle Village,40.7208,-73.886705
1634,12/16/2021,Juniper Park Civic Association Holiday Party,61-21 71st St.,40.72091659,-73.88647623
1635,8/26/2020,Build the Block 112th Pct Sector D,,40.7212617,-73.84632064
1636,6/25/2024,Jamaica Estates Association Membership Meeting,181-14 Midland Parkway Jamaica Estates,40.721472,-73.784432
1637,4/16/2022,Bangladeshi American Police Association - Ramadan celebration,63-108 Woodhaven Blvd,40.7216848,-73.867248
1638,3/23/2024,BAPA Iftar Dinner,63-108 Woodhaven Blvd Queens,40.721708,-73.867122
1639,4/8/2023,Bangladeshi American Police Associaton (BAPA),63-108 Woodhaven Blvd Queens,40.721708,-73.867122
1640,3/2/2024,Forest Hills Jewish Center Gala Dinner Dance,10606 Queens Blvd. Forest Hills,40.7218073,-73.8475117
1641,11/30/2021,Forest Hills Jewish Center Candle Lighting,10606 Queens Blvd.,40.7218073,-73.8475117
1642,4/8/2022,Interfaith Ramadan Iftar and Dinner,188-15 Mclaughlin Avenue Holliswood,40.721908,-73.775923
1643,6/16/2023,Shabbat Dinner at Forest Hills Jewish Center,10606 Queens Blvd. Forest Hills,40.721941,-73.847322
1644,8/30/2023,Forest Hills Backpack Giveaway,,40.72203437,-73.84300127
1645,4/2/2023,MacDonald Park 112th Street Fair,,40.7221935,-73.8467117
1646,8/1/2023,NNO 112,MacDonald Park Queens Blvd.,40.7221935,-73.8467117
1647,8/2/2022,NNO 112,"MacDonald Park
 Queens Blvd.",40.7221935,-73.8467117
1648,10/30/2022,112th Precinct Community Council Street Fair,Blvd Queens,40.7221935,-73.8467117
1649,8/3/2021,National Night Out 112 PCT,,40.7221935,-73.8467117
1650,2/3/2022,112th Precinct Community Council Event to Honor Fallen Officers,6840 Austin St. Forest Hills,40.722337,-73.851021
1651,3/7/2020,Forest Hills Jewish Center Annual Gala,106-06 Queens Blvd. Forest Hills,40.722453,-73.846257
1652,3/20/2024,DA Speaking to Youth Group at Reform Temple of Forest Hills,71-11 112 St. Forest Hills,40.7226883,-73.8389788
1653,//21,Hanukah Candle lighting,Reform Temple of Forest Hills,40.7226918,-73.8389667
1654,10/21/2021,Reform Temple of Forest Hills  Fraud and Scam Seminar,71-11 112th Street Forest Hills,40.7226918,-73.8389667
1655,3/19/2024,104th Precinct Community Council,,40.7228813,-73.9060731
1656,10/24/2023,104th Precinct Community Council Meeting,,40.7228813,-73.9060731
1657,1/3/2023,104 Precinct Community Council Meeting,60-02 Maspeth Ave. Maspeth,40.722911,-73.905574
1658,12/2/2023,Vietnam of Vets of America Chap 32 Christmas Party,61-57 Maspeth Avenue Maspeth,40.722968,-73.902411
1659,12/3/2022,Vietnam Veterans of America Chapter 32 Chirstmas Party,6157 Maspeth Avenue in Maspeth,40.722968,-73.902411
1660,6/20/2023,104 Precinct Community Council,60-02 Maspeth Ave Maspeth,40.722982,-73.905854
1661,6/21/2022,104 Precinct Community Council Meeting,6002 Maspeth Ave. Maspeth,40.722982,-73.905854
1662,5/26/2024,Forest Hills Memorial Day Parade,1424 107-15 Metropolitan Avenue Forest Hills,40.723041,-73.843688
1663,7/16/2024,Meet and Greet with Forest Hills Stadium Leadership and Community engagement team,Forest Hills,40.723041,-73.843688
1664,5/28/2023,Forest Hills Memorial  Day Parade,1424 107-15 Metropolitan Ave. Forest Hills,40.723041,-73.843688
1665,5/29/2022,Forest Hills Memorial Day Parade,1424 107-15 Metropolitan Avenue Forest Hills,40.723041,-73.843688
1666,10/3/2022,Women's Club of Forest Hills,15 Borgage Place Forest Hills,40.723041,-73.843688
1667,11/7/2022,Women's Club of Forest Hills / Fraud & Scam Presentation,15 Borgage Place Forest Hills,40.723041,-73.843688
1668,10/3/2022,Public Safety Community Conversation with the Mayor Queens North,6817 Austin St. Forest Hills,40.723109,-73.851781
1669,12/17/2020,107 Sector Sector B Build the Block,,40.72316708,-73.76284925
1670,9/22/2021,107th Precinct Build A Block Sector B 87-14 204 Street,,40.72318778,-73.76286211
1671,9/12/2021,First Presbyterian Church of Forest Hills NY - Church Visit,70-35 112th St. Forest Hills,40.723402,-73.839333
1672,10/29/2023,Street co-naming for Marc Haken,204th Street and Francis Lewis Blvd,40.7234882,-73.7626123
1673,4/16/2023,IBTV Ramadan Event,56-70 58th Street Maspeth,40.723571,-73.912834
1674,4/17/2024,Queens Village Civic Associaion,92-70 220 Street,40.7236722,-73.7370602
1675,6/18/2022,112th Precinct Gun Violence Awareness Family Event,6817 Austin Street,40.7237213,-73.8514511
1676,4/6/2023,BHALO Ramadan Event,241-03 Jamaica Avenue Queens,40.723941,-73.726426
1677,12/1/2022,Sikh Officers Association 1st Annual Gala,241-03 Jamaica Avenue Queens,40.723941,-73.726426
1678,3/3/2024,Street Naming for Former AM Michael Simanowitz,Main street,40.7239774,-73.8204534
1679,9/7/2023,5th  Anniversary Gala South Asian And Indo-Caribbean Bar Ass.,"241-07 Jamaica Avenue Bellerose, Queens",40.7239933,-73.7263608
1680,8/12/2023,Moriah City Inaugural Commuity Day,116th Avenue and Linden Blvd.,40.7241353,-73.763927
1681,2/11/2024,Queens Jewish Community Council,8310 188 St. Jamaica,40.7244947,-73.7791801
1682,2/28/2024,Queens Jewish Link Networking Event,8310 188 St. Hollis,40.7244947,-73.7791801
1683,5/30/2023,QDA Jewish American Heritage Month Event,,40.7244947,-73.7791801
1684,2/12/2023,Queens Jewish Community Council Legislative Breakfast,8310 188 St. Jamaica,40.7245025,-73.7791736
1685,6/11/2023,,8310 188 St. Jamaica Estates,40.7245025,-73.7791736
1686,6/6/2024,Hilltop Cooperative #4 Annual Meeting,8625 Francis Lewis Blvd Jamaica,40.725025,-73.764876
1687,5/31/2021,Rosedale Memorial Day Ceremony,Francis Lewis Boulevard,40.72517,-73.765161
1688,9/26/2020,PBQN Basketball Clinic,Francis Lewis Park 3rd Ave Whitestone,40.72517,-73.765161
1689,10/18/2020,Sant Saga Gurdwara Sikh Temple,242-25 Braddock Ave Bellerose,40.725916,-73.725419
1690,10/25/2023,105th Pct Meeting,92-08 222 Street Queens Village,40.725941,-73.734628
1691,10/18/2020,Gurdwara Sant Sagar Visit,242-25 Braddock Ave Queens,40.726024,-73.725404
1692,1/31/2024,105th Precinct Council Meeting,105th Precinct,40.7261564,-73.7351496
1693,2/28/2024,105th Precinct Council Meeting,105th Precinct,40.7261564,-73.7351496
1694,1/25/2023,105 Precinct Community Council,105 92-08 222nd St Queens,40.726301,-73.734551
1695,3/29/2023,105 Precinct Community Council,105 92-08 222nd St Queens,40.726301,-73.734551
1696,4/26/2023,105 Precinct Community Council,105 92-08 222nd St Queens,40.726301,-73.734551
1697,6/1/2023,The Federated Block of Laurelton,105 92-08 222nd St Queens,40.726301,-73.734551
1698,3/10/2022,Meeting with Police Officer Jazzlyn Farrell,105 92-08 222nd St Queens Village,40.726301,-73.734551
1699,9/28/2022,105 PCT Council Meeting,105 92-08 222nd St Queens,40.726301,-73.734551
1700,10/26/2022,105 PCT Council Meeting,105 92-08 222nd St Queens,40.726301,-73.734551
1701,11/30/2022,105 PCT Council Meeting,105 92-08 222nd St Queens,40.726301,-73.734551
1702,9/27/2023,105th Pct Council Meeting,92-08 222 Street Queens Village,40.726324,-73.735043
1703,4/27/2022,105 Precinct Community Council Meeting,92-08 222nd St Queens Village,40.726324,-73.735043
1704,5/25/2022,105 Precinct Community Council Meeting / Human Trafficking,92-08 222nd St Queens Village,40.726324,-73.735043
1705,8/2/2023,Chazaq Youth Center Grand Opening,10805 68th Road Forest Hills,40.726548,-73.845908
1706,12/19/2022,Chabad of Rego Park Menorah Lighting,67 Road and Queens Blvd,40.7266657,-73.8520602
1707,8/11/2024,NYPD DESI Society & NYCD DESI Society Annual Family Day Barbecue,,40.7268489,-73.7734213
1708,5/9/2024,Queens Public Library Tabling event Maspeth,69-70 Grand Avenue Queens,40.727087,-73.89314
1709,7/28/2021,Unveil Rego Park branch library design plan,91-41 63rd Drive Rego Park,40.727267,-73.864374
1710,4/22/2023,NYPD School Safety 5K Walk for Autism,Fresh Meadows,40.727277,-73.790772
1711,8/13/2023,NYPD Desi Society Family Day Picnic,Fresh Meadows,40.727277,-73.790772
1712,4/23/2022,Annual 5K Autism Walk//NYPD School Safety Division & NYPD  Community Affairs,Fresh Meadows,40.727277,-73.790772
1713,1/10/2024,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1714,2024-2-,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1715,4/10/2024,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1716,5/8/2024,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1717,6/26/2024,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1718,9/11/2024,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1719,10/23/2024,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1720,11/13/2024,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1721,2024-12-,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1722,1/11/2023,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1723,2/8/2023,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1724,3/15/2023,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1725,4/19/2023,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1726,5/10/2023,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1727,6/14/2023,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1728,9/13/2023,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1729,9/20/2023,Senior Appreciation Month Health Fair,,40.7277029,-73.7851235
1730,10/11/2023,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1731,11/15/2023,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1732,12/13/2023,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1733,5/11/2022,Community Board 8 Board meeting,,40.7277029,-73.7851235
1734,9/14/2022,CB 8 Community Board Meeting,,40.7277029,-73.7851235
1735,10/26/2022,Community Board 8 Board meeting,,40.7277029,-73.7851235
1736,11/9/2022,Community Board 8 Board Meeting,,40.7277029,-73.7851235
1737,11/16/2022,Civic Association of Utopia Estates,,40.7277029,-73.7851235
1738,12/14/2022,Community Board 8 Monthly Meeting,,40.7277029,-73.7851235
1739,8/25/2021,107th Precinct Build the Block Sector A,,40.7277029,-73.7851235
1740,6/12/2020,Hand Sanitizer and PPE Refills,Queens,40.7282239,-73.7948516
1741,6/17/2020,Immigration Services During Covid,,40.7282239,-73.7948516
1742,6/28/2020,NAACP Corona East Elmhurst,,40.7282239,-73.7948516
1743,8/26/2020,Build the Block 103 Sector A,,40.7282239,-73.7948516
1744,10/15/2023,Prayers for Israel - Emergency Community Gathering,167-11 73rd Avenue Flushing,40.728226,-73.801298
1745,9/26/2023,107 PCT Monthly Meeting,71-01 Parsons Blvd Fresh,40.728525,-73.811172
1746,10/24/2023,107 PCT Monthly Meeting,71-01 Parsons Blvd Fresh,40.728525,-73.811172
1747,11/28/2023,107 PCT Monthly Meeting,71-01 Parsons Blvd Fresh,40.728525,-73.811172
1748,8/25/2020,Build the Block 112 Sector B,,40.7285889,-73.8593467
1749,3/23/2023,Community Solution to Hate Event,,40.7286533,-73.8470852
1750,11/14/2023,1199SEIU Queens Listening Tour,67-09 108th Street Forest Hills,40.728676,-73.847202
1751,6/21/2024,Vietnam Veterans of America Luncheon,64-21 53rd Dr. Maspeth,40.728688,-73.900425
1752,1/14/2023,Vietnam Veterans of America Chapter 32 Member Recognition Luncheon,64-21 53rd Dr. Maspeth,40.728688,-73.900425
1753,6/10/2024,Utopia Estates and Flushing Heights Civic Associations Meeting,175-20 74th Avenue Fresh Meadows,40.728974,-73.794154
1754,6/3/2024,India Home Fathers Day celebration,,40.7291208,-73.7742339
1755,6/28/2024,Community Board 8 Eleventh Annual Health Fair,,40.7291208,-73.7742339
1756,6/30/2023,"Community Board 8, Queens 10th Annual Health Fair",,40.7291208,-73.7742339
1757,5/17/2020,Farmer's Market Cunningham Park,,40.7291208,-73.7742339
1758,11/10/2020,112 Sector D Build the Block,66-35 108th Street,40.729391,-73.8473739
1759,8/10/2022,Queens Jewish Community Council Anti-Crime Program,70-05 150th St. Flushing,40.729545,-73.818098
1760,4/27/2023,Beauty and the Beast Play,Forest Hills,40.7297115,-73.8449259
1761,12/20/2023,Forest Hills HS Winter Concert,Forest Hills,40.7297115,-73.8449259
1762,5/25/2023,QDA Memorial Day Observance Ceremony,,40.7298841,-73.8850913
1763,11/9/2023,Ozone Park Civic Association Monthly Meeting,,40.7298841,-73.8850913
1764,8/24/2022,DA Video Interview at Vietnam Veterans Memorial in Elmhurst Park,79 Street,40.7298841,-73.8850913
1765,4/19/2022,PBQS/Violence Interrupters meeting,71-01 Parsons Blvd Fresh Meadows,40.730117,-73.810739
1766,6/28/2022,PBQS Shooting Statistics Meeting,71-01 Parsons Blvd Fresh Meadows,40.730117,-73.810739
1767,10/19/2022,Patrol Borough Queens South Recent Graduates Orientation,71-01 Parsons Boulevard Fresh Meadows,40.730117,-73.810739
1768,11/2/2023,Bellerose Commonwealth Civic Associaiton,246-55 87th Ave Queens,40.730257,-73.719725
